_id,id,created_at,date,details,name,qty,sku,type,unit,user,action,_migrated_at,_migrated_from,item_id,item_name,quantity,balance_after,reference_id,order_id
"6a89a2773fb8c43ecce7c10c","log_1785845755417_3f97","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.488Z","'+1 packet | Manual IN entry recorded for J059","","0","","IN","pcs","Admin","Cheese Block / Slice (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2773fb8c43ecce7c10d","log_1785845731929_iwbm","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+5 packet | Manual IN entry recorded for J058","","0","","IN","pcs","Admin","Amul Fresh Cream (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2773fb8c43ecce7c10e","log_1785845699344_18y7","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+1 packet | Manual IN entry recorded for J057","","0","","IN","pcs","Admin","Butter (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2773fb8c43ecce7c10f","log_1785845685902_cy0h","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+150 g | Manual IN entry recorded for J056","","0","","IN","pcs","Admin","Paneer (পনির) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2773fb8c43ecce7c110","log_1785845669492_qqmd","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+4 kg | Manual IN entry recorded for J055","","0","","IN","pcs","Admin","Dahi (দই / Curd) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2773fb8c43ecce7c111","log_1785845657305_06wc","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+2 packet | Manual IN entry recorded for J054","","0","","IN","pcs","Admin","Milk (দুধ) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2773fb8c43ecce7c112","log_1785845221844_pica","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+1500 g | Manual IN entry recorded for J051","","0","","IN","pcs","Admin","Dhania (Coriander Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2773fb8c43ecce7c113","log_1785845191165_93ls","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+25 pcs | Manual IN entry recorded for J050","","0","","IN","pcs","Admin","Regular Salt (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2773fb8c43ecce7c114","log_1785845173524_awr6","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+2 kg | Manual IN entry recorded for J049","","0","","IN","pcs","Admin","Black Salt (Bit Nun) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c115","log_1785845127594_rpt6","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+30 packet | Manual IN entry recorded for J046","","0","","IN","pcs","Admin","Papad (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c116","log_1785845084518_v5f6","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+3 box | Manual IN entry recorded for J044","","0","","IN","pcs","Admin","Mushroom (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c117","log_1785845062330_gcrz","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+1 box | Manual IN entry recorded for J043","","0","","IN","pcs","Admin","Baking Powder (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c118","log_1785845034211_ltmj","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+3 box | Manual IN entry recorded for J042","","0","","IN","pcs","Admin","Pure Ghee (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c119","log_1785844998678_4wla","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+900 g | Manual IN entry recorded for J041","","0","","IN","pcs","Admin","Black Pepper (Gol Morich) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c11a","log_1785844966954_6c0t","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+5 packet | Manual IN entry recorded for J040","","0","","IN","pcs","Admin","Shahi Jeera (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c11b","log_1785844940453_gf20","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+450 g | Manual IN entry recorded for J039","","0","","IN","pcs","Admin","Rose Petals (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c11c","log_1785844920058_7wzv","2026-08-04T14:28:30.194Z","2026-08-22T13:23:18.490Z","'+500 g | Manual IN entry recorded for J038","","0","","IN","pcs","Admin","Starful (Star Anise) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2783fb8c43ecce7c11d","log_1785844885876_4ani","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+500 g | Manual IN entry recorded for J037","","0","","IN","pcs","Admin","Dalchini (Cinnamon) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c11e","log_1785844872279_pj32","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+450 g | Manual IN entry recorded for J036","","0","","IN","pcs","Admin","Jaitri (Mace) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c11f","log_1785844795994_n03j","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+300 g | Manual IN entry recorded for J035","","0","","IN","pcs","Admin","Long (Cloves) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c120","log_1785844775201_7e6c","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+700 g | Manual IN entry recorded for J034","","0","","IN","pcs","Admin","Elachi (Cardamom) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c121","log_1785844745178_3273","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+500 g | Manual IN entry recorded for J033","","0","","IN","pcs","Admin","Mogoz (Melon Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c122","log_1785844649450_syjn","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+2000 g | Manual IN entry recorded for J032","","0","","IN","pcs","Admin","Kaju (Cashew Nuts) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c123","log_1785844583161_am7p","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+12 packet | Manual IN entry recorded for J031","","0","","IN","pcs","Admin","Dalda / Vanaspati (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c124","log_1785843486631_gqi1","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+10 packet | Manual IN entry recorded for J030","","0","","IN","pcs","Admin","Posto (Poppy Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c125","log_1785843212708_9m3r","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+7 g | Manual IN entry recorded for J029","","0","","IN","pcs","Admin","Sugar (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c126","log_1785842966840_f1kg","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+1000 g | Manual IN entry recorded for J028","","0","","IN","pcs","Admin","Mouri (Fennel Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c127","log_1785842919808_4rid","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+2 box | Manual IN entry recorded for J026","","0","","IN","pcs","Admin","Green Food Color (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c128","log_1785842905037_0apr","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+2 box | Manual IN entry recorded for J025","","0","","IN","pcs","Admin","Yellow Food Color (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c129","log_1785842872337_onpi","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+4 box | Manual IN entry recorded for J024","","0","","IN","pcs","Admin","Red Food Color (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c12a","log_1785842843594_98ll","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+6 pcs | Manual IN entry recorded for J023","","0","","IN","pcs","Admin","Attar / Essence (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c12b","log_1785842820150_o9j3","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+2000 g | Manual IN entry recorded for J022","","0","","IN","pcs","Admin","Mix Dal (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c12c","log_1785842804998_odjh","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+3000 g | Manual IN entry recorded for J021","","0","","IN","pcs","Admin","Kabuli Chana (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c12d","log_1785842787190_8c4w","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+2000 g | Manual IN entry recorded for J020","","0","","IN","pcs","Admin","Dal (Pulses) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c12e","log_1785842773942_w8pe","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+3000 g | Manual IN entry recorded for J019","","0","","IN","pcs","Admin","Jeera (Cumin Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c12f","log_1785842696627_h81s","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+50 packet | Manual IN entry recorded for J018","","0","","IN","pcs","Admin","Haldi (Turmeric Powder) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c130","log_1785842648371_ixb4","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+80 packet | Manual IN entry recorded for J017","","0","","IN","pcs","Admin","Chilli Powder (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c131","log_1785842610506_emlb","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+7 kg | Manual IN entry recorded for J016","","0","","IN","pcs","Admin","Ajinomoto (Ajina) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c132","log_1785842596193_ugvh","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+10 pcs | Manual IN entry recorded for J015","","0","","IN","pcs","Admin","Kashmiri Chilli Powder (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c133","log_1785842577417_q5c5","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+20 packet | Manual IN entry recorded for J014","","0","","IN","pcs","Admin","Chat Masala (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c134","log_1785842558871_waip","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+120 pcs | Manual IN entry recorded for J013","","0","","IN","pcs","Admin","Kasuri Methi (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c135","log_1785842477942_rapw","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+12 kg | Manual IN entry recorded for J012","","0","","IN","pcs","Admin","Corn Flour (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c136","log_1785842444912_0i2l","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+10 pcs | Manual IN entry recorded for J011","","0","","IN","pcs","Admin","Vinegar (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c137","log_1785842432455_vzaf","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+4 pcs | Manual IN entry recorded for J010","","0","","IN","pcs","Admin","Soy Sauce (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c138","log_1785842397280_3565","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+15 pcs | Manual IN entry recorded for J009","","0","","IN","pcs","Admin","Chili Sauce (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c139","log_1785842351464_jdce","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+30 packet | Manual IN entry recorded for J008","","0","","IN","pcs","Admin","Tomato Sauce (টমেটো sos) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c13a","log_1785842340432_0tt1","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+100 packet | Manual IN entry recorded for J007","","0","","IN","pcs","Admin","Chowmein Noodle (চাউমিন) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c13b","log_1785842320955_eu8c","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+50 packet | Deleted wrong IN entry for SKU J007","","0","","IN","pcs","Admin","Chowmein Noodle (চাউমিন) (Delete wrong IN)","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c13c","log_1785842301570_rsxk","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+50 packet | Manual IN entry recorded for J007","","0","","IN","pcs","Admin","Chowmein Noodle (চাউমিন) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c13d","log_1785842251470_97xp","2026-08-04T14:28:30.195Z","2026-08-22T13:23:18.490Z","'+30 kg | Manual IN entry recorded for J006","","0","","IN","pcs","Admin","Atta (আটা) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c13e","log_rep_1_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+4 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Rice (রাইস) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c13f","log_rep_2_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+150 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Palm Oil (পাম অয়েল) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c140","log_rep_3_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+5 L | Report Stock IN entry","","0","","IN","pcs","Admin","Refined Oil (রেফাইন্ড অয়েল) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c141","log_rep_4_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+5 L | Report Stock IN entry","","0","","IN","pcs","Admin","Mustard Oil (মাস্টার অয়েল) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c142","log_rep_5_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+50 kg | Report Stock IN entry","","0","","IN","pcs","Admin","Maida (মাইদা) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c143","log_rep_6_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+30 kg | Report Stock IN entry","","0","","IN","pcs","Admin","Atta (আটা) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c144","log_rep_7_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+100 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Chowmein Noodle (চাউমিন) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c145","log_rep_8_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+30 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Tomato Sauce (টমেটো sos) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c146","log_rep_9_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+15 pcs | Report Stock IN entry","","0","","IN","pcs","Admin","Chili Sauce (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c147","log_rep_10_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+4 pcs | Report Stock IN entry","","0","","IN","pcs","Admin","Soy Sauce (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c148","log_rep_11_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+10 pcs | Report Stock IN entry","","0","","IN","pcs","Admin","Vinegar (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c149","log_rep_12_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+12 kg | Report Stock IN entry","","0","","IN","pcs","Admin","Corn Flour (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c14a","log_rep_13_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+120 pcs | Report Stock IN entry","","0","","IN","pcs","Admin","Kasuri Methi (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c14b","log_rep_14_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+20 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Chat Masala (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c14c","log_rep_15_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+10 pcs | Report Stock IN entry","","0","","IN","pcs","Admin","Kashmiri Chilli Powder (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c14d","log_rep_16_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+7 kg | Report Stock IN entry","","0","","IN","pcs","Admin","Ajinomoto (Ajina) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c14e","log_rep_17_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+80 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Chilli Powder (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c14f","log_rep_18_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+50 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Haldi (Turmeric Powder) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c150","log_rep_19_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+3000 g | Report Stock IN entry","","0","","IN","pcs","Admin","Jeera (Cumin Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c151","log_rep_20_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+2000 g | Report Stock IN entry","","0","","IN","pcs","Admin","Dal (Pulses) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c152","log_rep_21_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+3000 g | Report Stock IN entry","","0","","IN","pcs","Admin","Kabuli Chana (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c153","log_rep_22_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+2000 g | Report Stock IN entry","","0","","IN","pcs","Admin","Mix Dal (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c154","log_rep_23_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+6 pcs | Report Stock IN entry","","0","","IN","pcs","Admin","Attar / Essence (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c155","log_rep_24_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+4 box | Report Stock IN entry","","0","","IN","pcs","Admin","Red Food Color (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c156","log_rep_25_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+2 box | Report Stock IN entry","","0","","IN","pcs","Admin","Yellow Food Color (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c157","log_rep_26_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+2 box | Report Stock IN entry","","0","","IN","pcs","Admin","Green Food Color (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c158","log_rep_27_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+1000 g | Report Stock IN entry","","0","","IN","pcs","Admin","Mouri (Fennel Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c159","log_rep_28_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+7 kg | Report Stock IN entry","","0","","IN","pcs","Admin","Sugar (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c15a","log_rep_29_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+10 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Posto (Poppy Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c15b","log_rep_30_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+12 packet | Report Stock IN entry","","0","","IN","pcs","Admin","Dalda / Vanaspati (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c15c","log_rep_31_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+2000 g | Report Stock IN entry","","0","","IN","pcs","Admin","Kaju (Cashew Nuts) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c15d","log_rep_32_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+500 g | Report Stock IN entry","","0","","IN","pcs","Admin","Mogoz (Melon Seeds) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c15e","log_rep_33_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+700 g | Report Stock IN entry","","0","","IN","pcs","Admin","Elachi (Cardamom) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c15f","log_rep_34_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+300 g | Report Stock IN entry","","0","","IN","pcs","Admin","Long (Cloves) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c160","log_rep_35_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+450 g | Report Stock IN entry","","0","","IN","pcs","Admin","Jaitri (Mace) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c161","log_rep_36_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+500 g | Report Stock IN entry","","0","","IN","pcs","Admin","Dalchini (Cinnamon) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
"6a89a2c63fb8c43ecce7c162","log_rep_37_1785854327201","2026-08-04T14:38:54.196Z","2026-08-22T13:23:18.490Z","'+500 g | Report Stock IN entry","","0","","IN","pcs","Admin","Starful (Star Anise) (Stock IN (+))","""2026-08-22T13:49:26.963Z""","""public"".""stock_logs""","","","","","",""
